lemma	sense	pos	definitionEn	definitionZh	usageExplanationZh	exampleEn	exampleZh	collocations
derelict	noun	noun	a person without a home, job, or property, or an abandoned building/ship	無家可歸者；被棄置的建物（或船隻）	一義指流離失所、貧困的人，另一義指荒廢的建築或船隻，語境需視上下文判斷。	The old derelict was converted into a museum after years of neglect.	這座荒廢已久的建築在多年閒置後被改建成博物館。	[{"text":"a derelict at sea","meaningZh":"海上的廢棄船隻"}]
deride	verb	verb	to express contempt for someone or something; to mock	嘲笑；奚落	書面用語，語氣帶輕蔑，常見 deride someone's ideas/efforts，強調公開表達不屑。	Critics derided the film for its weak plot and poor acting.	評論家嘲諷這部電影劇情薄弱、演技拙劣。	[{"text":"deride someone for a mistake","meaningZh":"因錯誤而嘲笑某人"}]
derivation	noun	noun	the process of obtaining something from a source, or the origin of a word	衍生；（詞源的）由來	語言學或學術用語，常見 the derivation of a word（一個詞語的詞源），指其來源與形成過程。	The derivation of the word "biology" comes from Greek roots.	「biology」這個詞的詞源來自希臘字根。	[{"text":"the derivation of a word","meaningZh":"詞的由來"}]
derivative	adjective	adjective	imitative of the work of another; not original	模仿的；缺乏原創性的	帶負面意味，常見 a derivative work/style，強調過度仿效他人而缺乏新意。	Critics called the novel derivative of earlier bestsellers.	評論家批評這部小說模仿了先前的暢銷作品，缺乏原創性。	[{"text":"a derivative work","meaningZh":"缺乏原創性的作品"}]
derivative	noun	noun	something derived from another source, or a financial instrument whose value depends on an underlying asset	衍生物；（金融）衍生性商品	一義指由某物衍生而來的事物，另一義為財經用語，指以基礎資產計價的金融商品。	Financial derivatives can be complex and risky investment tools.	金融衍生性商品可能是複雜且高風險的投資工具。	[{"text":"financial derivatives","meaningZh":"金融衍生性商品"}]
descend	verb	verb	to move downward, or to be descended from a particular ancestor	下降；降落；（血統）傳承自	一義指實體下降的動作（descend the stairs），另一義指血統來源（descended from royalty，出身皇室血統）。	The plane began to descend as it approached the airport.	飛機在接近機場時開始下降。	[{"text":"descend the stairs","meaningZh":"下樓梯"},{"text":"be descended from","meaningZh":"為……的後裔"}]
descendant	noun	noun	a person or animal descended from a particular ancestor	後代；後裔	常見 a direct descendant of，指血緣上承襲自某位祖先的人。	She is a direct descendant of one of the town's founders.	她是這座小鎮創立者之一的直系後代。	[{"text":"a direct descendant","meaningZh":"直系後裔"}]
descent	noun	noun	the action of moving downward, or a person's family origin	下降；下坡；（家族）血統	一義指下降的動作或過程（a steep descent），另一義指血統來源（of Irish descent，愛爾蘭血統）。	The plane's rapid descent caused some passengers to feel dizzy.	飛機快速下降讓一些乘客感到頭暈。	[{"text":"a steep descent","meaningZh":"陡峭的下坡"},{"text":"of Chinese descent","meaningZh":"具有華人血統"}]
desertion	noun	noun	the act of abandoning a person, cause, or duty, especially military service	遺棄；（軍隊）擅離職守	常見 desertion from the army（從軍中逃兵），強調未經許可拋棄責任或崗位。	He was court-martialed for desertion during the war.	他因戰爭期間擅離職守而遭到軍事審判。	[{"text":"be charged with desertion","meaningZh":"被控擅離軍職"}]
deserve	verb	verb	to be entitled to something because of one's actions or qualities	應得；值得（獎勵或懲罰）	常見 deserve credit/punishment，強調基於行為或表現而理應獲得某種結果。	After years of hard work, she truly deserves this promotion.	經過多年努力，她真的值得這次升遷。	[{"text":"deserve credit","meaningZh":"值得肯定"}]
desiccate	verb	verb	to remove the moisture from something; to dry out thoroughly	使乾燥；使脫水	科學或食品加工用語，常見 desiccated coconut（乾燥椰絲），強調徹底去除水分。	The fruit is desiccated before being packaged as a snack.	這種水果在包裝成零食前會先經過脫水處理。	[{"text":"desiccated coconut","meaningZh":"乾燥椰絲"}]
designate	verb	verb	to officially assign a name, role, or status to someone or something	指定；指派	常見 designate someone as，強調正式賦予某人特定角色或名稱。	The committee designated her as the official spokesperson.	委員會指定她為正式發言人。	[{"text":"designate an area for parking","meaningZh":"劃定停車區"}]
designate	adjective	adjective	appointed to a position but not yet installed	（已任命但）尚未就任的	較正式的用法，置於職稱之後，如 the president designate（候任總統），指已獲任命但尚未正式上任。	The ambassador designate will assume office next month.	這位候任大使將於下個月正式就任。	[{"text":"the president designate","meaningZh":"候任總統"}]
designation	noun	noun	an official title, name, or classification given to someone or something	稱號；名稱；指定	常見 an official designation，指正式賦予的分類或頭銜。	The city received the designation of a UNESCO World Heritage Site.	這座城市獲得了聯合國教科文組織世界遺產的稱號。	[{"text":"an official designation","meaningZh":"正式名稱"}]
designer	noun	noun	a person who plans the look or workings of something before it is made	設計師	常見 a fashion/graphic designer，指負責構思產品外觀或功能的人。	She works as a graphic designer for a marketing agency.	她在一家行銷公司擔任平面設計師。	[{"text":"a graphic designer","meaningZh":"平面設計師"}]
desirable	adjective	adjective	wanted or wished for; attractive or worth having	令人嚮往的；理想的	常見 a highly desirable property/quality，強調具吸引力或值得擁有的特質。	A stable income is a highly desirable quality in a long-term partner.	穩定的收入是長期伴侶身上非常理想的特質。	[{"text":"a desirable outcome","meaningZh":"理想的結果"}]
desire	noun	noun	a strong feeling of wanting to have something or wishing for something to happen	渴望；慾望	常見 a desire for/to，強調對某事物的強烈渴求，語氣可中性或帶情感色彩。	She has a strong desire to travel around the world.	她非常渴望能環遊世界。	[{"text":"a desire for change","meaningZh":"對改變的渴望"}]
desire	verb	verb	to strongly wish for or want something	渴望；想要	正式用語，語氣比 want 更強烈，常見 desire something/to do something。	He desired nothing more than a peaceful retirement.	他別無所求，只渴望能有個平靜的退休生活。	[{"text":"desire to succeed","meaningZh":"渴望成功"}]
despair	noun	noun	the complete loss or absence of hope	絕望	常見 in despair（在絕望之中），強調完全失去希望的心理狀態。	She fell into despair after losing her job and her home.	失去工作和家園後，她陷入了絕望。	[{"text":"in despair","meaningZh":"絕望地"}]
despair	verb	verb	to lose all hope; to be in a state of despondency	絕望；感到心灰意冷	常見 despair of（對……感到絕望），強調對某事完全失去信心或希望。	He began to despair of ever finding a solution to the crisis.	他開始對能否找到解決這場危機的方法感到絕望。	[{"text":"despair of success","meaningZh":"對成功失去希望"}]
desperate	adjective	adjective	feeling or showing a hopeless sense that a situation is so bad it requires extreme action	絕望的；不顧一切的；急需的	常見 desperate measures/attempt，強調因情況危急而採取極端手段，或迫切需要某物。	They took desperate measures to save the sinking company.	他們採取了不顧一切的手段來拯救這家瀕臨倒閉的公司。	[{"text":"desperate for help","meaningZh":"急需幫助"}]
desperately	adverb	adverb	in a way that shows a hopeless sense of urgency or extreme need	拼命地；極度迫切地	常修飾動詞，強調程度極為強烈或急迫，語氣強烈。	She desperately wanted to change her career but didn't know where to start.	她非常渴望轉換職業跑道，卻不知道該從何開始。	[{"text":"desperately need something","meaningZh":"極度需要某物"}]
dessert	noun	noun	a sweet course eaten at the end of a meal	甜點；餐後甜品	日常用語，常見於餐廳菜單，如 a dessert menu（甜點菜單）。	They shared a chocolate cake for dessert.	他們共享了一份巧克力蛋糕作為甜點。	[{"text":"have ice cream for dessert","meaningZh":"餐後吃冰淇淋當甜點"}]
destination	noun	noun	the place to which someone or something is going or being sent	目的地	日常旅遊用語，常見 a popular tourist destination（熱門旅遊目的地）。	Paris remains one of the most popular tourist destinations in the world.	巴黎依然是世界上最受歡迎的旅遊目的地之一。	[{"text":"a holiday destination","meaningZh":"度假目的地"}]
destiny	noun	noun	the events that will necessarily happen to a person or thing in the future; fate	命運；天命	書面用語，常帶宿命論色彩，如 fulfill one's destiny（完成自己的命運）。	She believed it was her destiny to become a great artist.	她相信成為一位偉大的藝術家是她的命運。	[{"text":"shape one's destiny","meaningZh":"塑造自己的命運"}]
destruction	noun	noun	the action or process of causing so much damage that something no longer exists	毀滅；破壞	常見 mass destruction（大規模毀滅）、environmental destruction，強調徹底破壞使事物不復存在。	The hurricane left a trail of destruction across the coastal towns.	這場颶風在沿海城鎮留下了一片破壞的痕跡。	[{"text":"the destruction of habitats","meaningZh":"棲地的破壞"}]
destructive	adjective	adjective	causing great and harmful damage	破壞性的；毀滅性的	常見 a destructive habit/force，強調造成嚴重損害的性質，可指實體或抽象層面。	His destructive behavior eventually cost him his job and his marriage.	他的破壞性行為最終讓他失去了工作和婚姻。	[{"text":"destructive behavior","meaningZh":"破壞性行為"}]
desultory	adjective	adjective	lacking a plan or purpose; disconnected or unfocused	雜亂無章的；漫無目的的	書面用語，常見 desultory conversation/effort，強調缺乏系統性或持續的努力。	Their desultory conversation drifted from topic to topic without any real direction.	他們漫無目的的對話從一個話題飄到另一個話題，毫無方向可言。	[{"text":"a desultory conversation","meaningZh":"漫無目的的談話"}]
detain	verb	verb	to keep someone in official custody, or to delay someone from proceeding	拘留；羈押；耽擱（某人）	一義為法律用語（detained by police，遭警方拘留），另一義指使某人延遲離開（I won't detain you long）。	The suspect was detained for questioning at the police station.	嫌疑人被拘留在警局接受偵訊。	[{"text":"detain someone for questioning","meaningZh":"拘留某人以進行訊問"}]
detect	verb	verb	to discover or identify the presence of something not immediately obvious	偵測；察覺；發現	常見 detect a change/problem，強調透過觀察或儀器發現不易察覺的事物。	The sensor can detect even the smallest trace of smoke.	這個感應器能偵測到最細微的煙霧痕跡。	[{"text":"detect a fault","meaningZh":"偵測故障"}]
