lemma	sense	pos	definitionEn	definitionZh	usageExplanationZh	exampleEn	exampleZh	collocations
stunt	noun	noun	a dangerous or difficult action performed to entertain or attract attention	特技；噱頭	常見 perform a stunt，多見於電影、雜技表演，也可比喻指博取關注的花招。	The actor performed all his own stunts in the action film.	這位演員在這部動作片中親自演出了所有的特技。	[{"text":"a publicity stunt","meaningZh":"宣傳噱頭"}]
sturdy	adjective	adjective	strongly built and unlikely to break or fail	堅固的；耐用的	常修飾 furniture、shoes、structure，強調製作牢固、經得起使用或壓力。	They bought a sturdy table that can withstand daily use.	他們買了一張堅固耐用、經得起日常使用的桌子。	[{"text":"sturdy shoes","meaningZh":"耐穿的鞋子"}]
stutter	verb	verb	to speak with involuntary pauses and repetitions of sounds	口吃；結巴	常見 stutter over a word，形容說話時因語言障礙而斷續、重複。	He stuttered slightly when he was nervous.	他緊張的時候會有點結巴。	[{"text":"stutter nervously","meaningZh":"緊張得結巴"}]
subjective	adjective	adjective	based on personal opinions or feelings rather than facts	主觀的	常見 subjective judgment/opinion，與 objective（客觀的）相對，強調受個人觀點影響。	Beauty is a highly subjective matter.	美是非常主觀的議題。	[{"text":"a subjective judgment","meaningZh":"主觀判斷"}]
sublime	adjective	adjective	of such excellence, beauty, or greatness as to inspire awe	崇高的；壯麗的	正式用語，常修飾 beauty、experience，強調令人讚嘆敬畏的極致美好。	The view from the mountaintop was truly sublime.	山頂的景色真是壯麗絕倫。	[{"text":"sublime beauty","meaningZh":"令人讚嘆的美"},{"text":"sublime landscape","meaningZh":"壯麗的景觀"}]
submarine	noun	noun	a ship that can operate underwater, especially one used for military purposes	潛水艇	軍事、航海用語，常見 nuclear submarine（核子潛艇）。	The navy deployed a submarine to patrol the coastal waters.	海軍派遣了一艘潛水艇巡邏沿海水域。	[{"text":"nuclear submarine","meaningZh":"核動力潛水艇"},{"text":"submarine crew","meaningZh":"潛水艇船員"}]
submission	noun	noun	the act of presenting something, such as a document or proposal, for consideration, or the state of accepting another's authority	提交；屈服	兩義：提交作品或文件供審核（essay submission）；向他人權威低頭（submission to authority）。	The deadline for essay submission is next Friday.	論文提交的截止日期是下週五。	[{"text":"submission deadline","meaningZh":"提交截止日期"},{"text":"force someone into submission","meaningZh":"迫使某人屈服"}]
submit	verb	verb	to formally present something for consideration or approval, or to accept someone else's authority or control	提交；屈服	常見 submit an application/report，也可指服從、屈就於他人意志，如 submit to pressure。	She submitted her resignation letter this morning.	她今天早上提交了辭職信。	[{"text":"submit an application","meaningZh":"提交申請"},{"text":"submit to authority","meaningZh":"服從權威"}]
subordinate	adjective	adjective	lower in rank, importance, or power than someone or something else	下屬的；次要的	常見 subordinate to，也可作名詞 a subordinate，指職位較低、聽命於上級的人。	In this hierarchy, managers are subordinate to the CEO.	在這個層級中，經理們的職位低於執行長。	[{"text":"subordinate to","meaningZh":"隸屬於……的"},{"text":"subordinate role","meaningZh":"次要角色"}]
subpoena	noun	noun	a legal document ordering someone to appear in court or provide evidence	傳票	法律用語，常見 issue a subpoena，指法院正式要求某人出庭或提供證據的文件。	The witness was served a subpoena to testify in the trial.	這位證人收到傳票，須出庭作證。	[{"text":"issue a subpoena","meaningZh":"發出傳票"},{"text":"comply with a subpoena","meaningZh":"遵從傳票要求"}]
subsequently	adverb	adverb	afterward; at a later time than something already mentioned	隨後；接著	正式用語，常用於敘述事件先後順序，連接前後發生的事情。	The company was fined and subsequently went bankrupt.	這家公司被罰款後，隨後便宣告破產。	[{"text":"subsequently discovered","meaningZh":"後來發現的"},{"text":"subsequently became","meaningZh":"後來成為……"}]
subside	verb	verb	to become gradually less intense, or to sink to a lower level	平息；減退	常見 the pain subsided、the flood subsided，強調逐漸減弱或水位下降的過程。	The storm finally subsided after several hours.	這場暴風雨經過數小時後終於平息。	[{"text":"the pain subsides","meaningZh":"疼痛減輕"},{"text":"floodwaters subside","meaningZh":"洪水退去"}]
subsidiary	noun	noun	a company that is owned or controlled by another, larger company	子公司	商業用語，常見 a wholly-owned subsidiary，指隸屬於母公司旗下的公司。	The tech giant acquired the startup as a subsidiary.	這家科技巨頭將這家新創公司收購為其子公司。	[{"text":"wholly owned subsidiary","meaningZh":"全資子公司"},{"text":"overseas subsidiary","meaningZh":"海外子公司"}]
subsidy	noun	noun	money given by a government or organization to help reduce the cost of something	補助金；津貼	常見 government subsidy，指為降低成本或支持特定產業而提供的財政援助。	Farmers received a subsidy to offset rising fuel costs.	農民獲得了一筆補助金，以抵消上漲的燃料成本。	[{"text":"government subsidy","meaningZh":"政府補助"},{"text":"agricultural subsidies","meaningZh":"農業補助"}]
subsistence	noun	noun	the minimum amount of food and resources needed to stay alive	維生；基本生存所需	常見 subsistence farming（維生型農業），指僅足以維持生存、缺乏盈餘的狀態。	Many rural families rely on subsistence farming to survive.	許多鄉村家庭仰賴自給自足的農耕維生。	[{"text":"subsistence farming","meaningZh":"自給自足農業"},{"text":"subsistence level","meaningZh":"最低生活水準"}]
substance	noun	noun	a particular type of matter with specific physical properties, or the real meaning or importance of something	物質；實質內容	常見 a chemical substance；也可指言論、論點的實質內涵，如 lack substance（空洞乏味）。	The report lacked substance and offered no real solutions.	這份報告內容空洞，沒有提出任何實質的解決方案。	[{"text":"toxic substance","meaningZh":"有毒物質"},{"text":"a claim without substance","meaningZh":"缺乏實質根據的主張"}]
substantially	adverb	adverb	to a large degree; considerably	大幅地；實質上	常修飾動詞或形容詞，如 substantially increase，強調變化程度顯著。	Sales have increased substantially since the new product launch.	自從新產品上市以來，銷售額大幅成長。	[{"text":"substantially reduce costs","meaningZh":"大幅降低成本"},{"text":"substantially higher","meaningZh":"高出許多的"}]
substantive	adjective	adjective	having a real and important effect or existence; dealing with matters of real importance	實質性的；重要的	常修飾 change、discussion，強調具有實際意義，而非表面或形式上的變化。	The two sides made substantive progress in the negotiations.	雙方在談判中取得了實質性的進展。	[{"text":"substantive changes","meaningZh":"實質改變"},{"text":"substantive discussion","meaningZh":"深入實質內容的討論"}]
substitute	noun	noun	a person or thing that takes the place of another	替代品；代替者	常見 a substitute teacher（代課老師）、sugar substitute（代糖），指用來取代原本事物的人或物。	Honey can be used as a substitute for sugar in this recipe.	這份食譜中可以用蜂蜜代替糖。	[{"text":"a substitute for sugar","meaningZh":"糖的替代品"},{"text":"substitute teacher","meaningZh":"代課教師"}]
subterranean	adjective	adjective	existing or occurring below the surface of the earth	地下的	常修飾 tunnel、river，也可比喻指隱密、不公開的活動，較少見用法。	Explorers discovered a vast subterranean cave system.	探險家發現了一個巨大的地下洞穴系統。	[{"text":"subterranean river","meaningZh":"地下河"},{"text":"subterranean passage","meaningZh":"地下通道"}]
suburb	noun	noun	a residential area located on the outskirts of a city	郊區	常見 live in the suburbs，指城市周邊、以住宅為主的地區，與 downtown 相對。	They moved to a quiet suburb to raise their children.	他們搬到一個安靜的郊區養育孩子。	[{"text":"residential suburb","meaningZh":"住宅郊區"},{"text":"live in the suburbs","meaningZh":"住在郊區"}]
subway	noun	noun	an underground railway system used for transporting passengers in a city	地鐵	美式用語（英式常用 underground 或 tube），指城市地下運行的大眾運輸系統。	She takes the subway to work every day.	她每天搭地鐵上班。	[{"text":"take the subway","meaningZh":"搭地鐵"},{"text":"subway station","meaningZh":"地鐵站"}]
succession	noun	noun	a number of people or things following one after another, or the process of inheriting a position or title	連續；繼承	常見 in succession（接連地）、line of succession（王位繼承順序），依語境判斷。	The team won five championships in succession.	這支隊伍連續贏得五次冠軍。	[{"text":"in rapid succession","meaningZh":"接二連三地"},{"text":"succession to the throne","meaningZh":"王位繼承"}]
successive	adjective	adjective	following one after another without interruption	連續的；相繼的	常修飾 years、attempts，強調事件緊接著發生，中間沒有間斷。	The company reported profits for five successive quarters.	這家公司連續五季都公布獲利。	[{"text":"successive generations","meaningZh":"接連數代"},{"text":"three successive years","meaningZh":"連續三年"}]
suck	verb	verb	to draw liquid or air into the mouth by creating suction	吸；吮吸	常見 suck through a straw，也可比喻指強力吸入或捲入，如 sucked into a conflict。	The baby sucked contentedly on the pacifier.	這個嬰兒心滿意足地吸吮著奶嘴。	[{"text":"suck through a straw","meaningZh":"用吸管吸"},{"text":"suck on a sweet","meaningZh":"含吮糖果"}]
suffocate	verb	verb	to die or cause someone to die from lack of air, or to make someone feel unable to breathe freely	使窒息	字面指缺氧致死；比喻指使人感到壓抑、喘不過氣，如 suffocate creativity。	The trapped miners nearly suffocated before rescuers arrived.	受困的礦工在救援人員抵達前差點窒息而死。	[{"text":"suffocate in smoke","meaningZh":"在煙霧中窒息"},{"text":"suffocate to death","meaningZh":"窒息而死"}]
suggestive	adjective	adjective	tending to suggest something, especially something sexual or improper	暗示性的；引人遐想的	常見 suggestive remark/gesture，帶輕微負面或曖昧意味，暗指不便明說的意涵。	Her suggestive comment made everyone at the table uncomfortable.	她那句意有所指的話讓餐桌上的每個人都感到不自在。	[{"text":"suggestive of","meaningZh":"暗示……的"},{"text":"suggestive remarks","meaningZh":"帶有性暗示的話語"}]
suitable	adjective	adjective	right or appropriate for a particular purpose or occasion	合適的；適當的	常見 suitable for，強調符合特定用途、對象或場合的要求。	This movie is not suitable for young children.	這部電影不適合幼童觀看。	[{"text":"suitable for children","meaningZh":"適合兒童的"},{"text":"suitable candidate","meaningZh":"合適的候選人"}]
suitcase	noun	noun	a rectangular case with a handle, used for carrying clothes and personal items while traveling	手提箱；行李箱	日常旅行用語，常見 pack a suitcase，指用於裝載衣物與個人物品的箱子。	She packed her suitcase the night before the trip.	她在出發前一晚打包好了行李箱。	[{"text":"pack a suitcase","meaningZh":"整理行李箱"},{"text":"carry-on suitcase","meaningZh":"登機行李箱"}]
suite	noun	noun	a set of connected rooms, especially in a hotel, or a set of matching furniture	套房；成套家具	常見 hotel suite（飯店套房），也可指軟體套件（software suite），依語境判斷。	They booked a suite for their honeymoon.	他們為蜜月旅行訂了一間套房。	[{"text":"hotel suite","meaningZh":"飯店套房"},{"text":"three-piece suite","meaningZh":"三件式沙發組"}]
sullen	adjective	adjective	bad-tempered and unwilling to smile or be pleasant, often silently	慍怒的；悶悶不樂的	常修飾 expression、silence，形容人因不滿而沉默、面帶怒氣。	The teenager gave a sullen look when asked to clean his room.	被要求打掃房間時，這個青少年露出了慍怒的表情。	[{"text":"sullen silence","meaningZh":"悶悶不樂的沉默"},{"text":"sullen expression","meaningZh":"陰沉的表情"}]
sultry	adjective	adjective	(of weather) hot and humid in an uncomfortable way	悶熱的；濕熱的	常修飾 weather、afternoon，形容天氣又熱又潮濕，令人不適；也可形容人性感撩人（較少見）。	The sultry summer afternoon made everyone feel lethargic.	悶熱的夏日午後讓每個人都昏昏欲睡。	[{"text":"sultry summer evening","meaningZh":"悶熱的夏日夜晚"},{"text":"sultry heat","meaningZh":"濕悶的暑氣"}]
summary	noun	noun	a short statement giving the main points of something without the details	摘要；概要	常見 executive summary、in summary，指濃縮呈現要點而省略細節的簡短敘述。	Please provide a summary of the report's key findings.	請提供這份報告主要發現的摘要。	[{"text":"executive summary","meaningZh":"執行摘要"},{"text":"in summary","meaningZh":"概括而言"}]
summit	noun	noun	the highest point of a mountain, or a formal meeting between leaders of governments	山頂；高峰會	字面指山的最高點；也常見於政治語境，如 climate summit（氣候高峰會）。	The climbers finally reached the summit after six hours.	登山者在六小時後終於登上山頂。	[{"text":"reach the summit","meaningZh":"登上山頂"},{"text":"summit meeting","meaningZh":"高峰會議"}]
summon	verb	verb	to officially order someone to come to a particular place, or to call up an inner quality such as courage	召喚；喚起（勇氣等）	常見 summon the courage to，也可指正式傳喚，如 summon a witness。	She summoned the courage to speak up during the meeting.	她鼓起勇氣在會議中發言。	[{"text":"summon someone to court","meaningZh":"傳喚某人到庭"},{"text":"summon up courage","meaningZh":"鼓起勇氣"}]
sumptuous	adjective	adjective	extremely expensive, luxurious, and impressive	奢華的；豪華的	常修飾 feast、decor，形容極盡奢華、令人印象深刻的排場或裝潢。	They enjoyed a sumptuous banquet at the palace.	他們在皇宮享用了一場奢華的宴席。	[{"text":"sumptuous meal","meaningZh":"豐盛豪華的一餐"},{"text":"sumptuous surroundings","meaningZh":"奢華的環境"}]
sundry	adjective	adjective	of various kinds; miscellaneous	各式各樣的；雜項的	常見 sundry items/expenses，指種類混雜、無法歸為單一類別的事物。	The invoice listed sundry expenses such as postage and supplies.	這份帳單列出了郵資、用品等各項雜支。	[{"text":"sundry expenses","meaningZh":"雜項支出"},{"text":"sundry items","meaningZh":"各式雜物"}]
sunlight	noun	noun	light that comes from the sun	陽光；日光	日常用語，常見 direct sunlight、bask in sunlight，指來自太陽的光線。	Plants need sunlight to grow properly.	植物需要陽光才能正常生長。	[{"text":"direct sunlight","meaningZh":"直射陽光"},{"text":"exposure to sunlight","meaningZh":"曝曬於陽光"}]
sunset	noun	noun	the time when the sun goes down below the horizon in the evening	日落	常見 watch the sunset，指傍晚太陽落下的時刻，也可比喻指某事物的終結階段。	They watched the sunset from the balcony.	他們從陽台上欣賞日落。	[{"text":"at sunset","meaningZh":"在日落時"},{"text":"watch the sunset","meaningZh":"看夕陽"}]
sunshine	noun	noun	sunlight, especially when bright and warm	陽光；晴天	常見 bask in the sunshine，也可比喻指帶來歡樂的人或事，如 you are my sunshine。	The children played outside in the warm sunshine.	孩子們在溫暖的陽光下到戶外玩耍。	[{"text":"bright sunshine","meaningZh":"明亮的陽光"},{"text":"a ray of sunshine","meaningZh":"一縷陽光；帶來喜悅的人"}]
superb	adjective	adjective	extremely good; excellent	極好的；卓越的	常修飾 performance、view，語氣強烈正面，強調品質或表現超乎尋常地優秀。	The chef prepared a superb five-course meal.	主廚準備了一頓極為出色的五道菜大餐。	[{"text":"superb performance","meaningZh":"精湛的演出"},{"text":"superb quality","meaningZh":"卓越的品質"}]
superficial	adjective	adjective	involving only what is on the surface, without deep understanding or importance	表面的；膚淺的	常修飾 wound（表面傷口）或 knowledge/analysis（膚淺的了解），依語境判斷。	Her understanding of the topic is only superficial.	她對這個主題的了解只是表面而已。	[{"text":"superficial understanding","meaningZh":"膚淺的理解"},{"text":"superficial resemblance","meaningZh":"表面相似"}]
superfluous	adjective	adjective	more than what is needed or necessary	多餘的；過剩的	正式用語，常見 superfluous detail/information，強調不必要、可省略的部分。	The report contained a lot of superfluous information that could have been cut.	這份報告包含了許多可以刪減的多餘資訊。	[{"text":"superfluous details","meaningZh":"多餘的細節"},{"text":"render something superfluous","meaningZh":"使某物變得多餘"}]
superimpose	verb	verb	to place one image or layer on top of another so both are visible	疊加；重疊放置	常見 superimpose an image on，多用於攝影、設計語境，指將一物覆蓋於另一物之上。	The designer superimposed the logo onto the photo background.	設計師將標誌疊加在照片背景上。	[{"text":"superimpose an image on another","meaningZh":"把一張影像疊加在另一張上"},{"text":"superimpose text on a photograph","meaningZh":"在照片上疊加文字"}]
superintendent	noun	noun	a person who manages or oversees a building, organization, or department	管理人；主管	常見 school superintendent（學區督導）、building superintendent（大樓管理員），依語境不同層級各異。	The school superintendent announced new policies for the district.	這位學區督導宣布了該學區的新政策。	[{"text":"school superintendent","meaningZh":"學區主管"},{"text":"building superintendent","meaningZh":"大樓管理員"}]
superior	adjective	adjective	higher in rank, quality, or ability compared to others	上級的；優越的	常見 superior quality/officer，與 inferior 相對，可指品質優良或職位較高。	This model offers superior performance compared to the older version.	這款機型的性能比舊款更為優越。	[{"text":"superior to","meaningZh":"優於……的"},{"text":"superior quality","meaningZh":"較優的品質"}]
supervise	verb	verb	to watch over and direct the work of others to ensure it is done correctly	監督；督導	常見 supervise employees/students，強調負責監看並指導他人完成工作或任務。	The manager supervises a team of ten employees.	這位經理督導一支十人的團隊。	[{"text":"supervise a team","meaningZh":"督導團隊"},{"text":"closely supervise","meaningZh":"密切監督"}]
supervision	noun	noun	the act of overseeing and directing the activities of a person or group	監督；督導	常見 under close supervision，強調對某項工作或人員進行持續的監管。	The children played in the pool under adult supervision.	孩子們在大人的監督下在泳池裡玩耍。	[{"text":"under supervision","meaningZh":"在監督之下"},{"text":"adult supervision","meaningZh":"成人監督"}]
supervisor	noun	noun	a person whose job is to oversee and direct the work of other employees	主管；督導員	常見 direct supervisor（直屬主管），指負責管理特定團隊或部門日常運作的人。	She reported the incident to her supervisor immediately.	她立刻向她的主管回報了這起事件。	[{"text":"immediate supervisor","meaningZh":"直屬主管"},{"text":"shift supervisor","meaningZh":"輪班主管"}]
supplant	verb	verb	to take the place of something or someone, especially by force or through gradual replacement	取代；排擠	正式用語，常見 supplant an old system/technology，強調逐漸或強行取而代之。	Digital cameras have largely supplanted traditional film cameras.	數位相機已大幅取代了傳統底片相機。	[{"text":"supplant traditional methods","meaningZh":"取代傳統方法"},{"text":"be supplanted by","meaningZh":"被……取代"}]
supple	verb	verb	to make something soft and flexible, or to become so	使柔軟；變柔韌	較少見的動詞用法，強調透過處理使原本僵硬的物體變得柔軟易彎，如皮革保養。	Regular conditioning helps supple the leather over time.	定期保養能讓皮革隨時間逐漸變得柔軟。	[]
supplement	noun	noun	something added to something else to complete or improve it, such as a nutritional product	補充物；營養補充品	常見 vitamin supplement，也可指額外附加的資訊或內容，如 a supplement to the textbook。	She takes a daily vitamin supplement to stay healthy.	她每天服用維他命補充品以維持健康。	[{"text":"dietary supplement","meaningZh":"膳食補充品"},{"text":"vitamin supplement","meaningZh":"維生素補充品"}]
supplementary	adjective	adjective	added to something else in order to complete or improve it	補充的；追加的	常見 supplementary material/income，強調並非主要部分，而是額外附加以求完整。	The teacher provided supplementary materials for students who needed extra help.	老師為需要額外協助的學生提供了補充教材。	[{"text":"supplementary material","meaningZh":"補充資料"},{"text":"supplementary income","meaningZh":"額外收入"}]
supposedly	adverb	adverb	according to what is generally believed or claimed, though this may not be true	據稱；按理說	常用於表達對某說法的保留態度，暗示消息未經證實，如 supposedly true。	The medicine is supposedly effective, but there's little scientific evidence.	這種藥據稱有效，但科學證據卻很少。	[{"text":"supposedly true","meaningZh":"據稱為真的"},{"text":"supposedly harmless","meaningZh":"據稱無害的"}]
suppress	verb	verb	to prevent something from being expressed, published, or known, or to stop something by force	壓制；鎮壓	常見 suppress a rebellion（鎮壓叛亂）、suppress emotions（壓抑情緒），依受詞判斷字面或抽象義。	The government tried to suppress news of the protest.	政府試圖壓制這場抗議的消息。	[{"text":"suppress a rebellion","meaningZh":"鎮壓叛亂"},{"text":"suppress a smile","meaningZh":"忍住笑容"}]
supreme	adjective	adjective	highest in rank, authority, or importance	最高的；至高無上的	常見 supreme court、supreme commander，強調位階或程度上無可超越的地位。	The Supreme Court made a final ruling on the case.	最高法院對這起案件做出了最終裁決。	[{"text":"supreme authority","meaningZh":"最高權力"}]
surge	noun	noun	a sudden, powerful increase in something, such as an emotion, activity, or amount	激增；澎湃	常見 a surge in demand/energy，強調數量或情緒突然且強烈地上升。	The country saw a surge in tourism after the pandemic ended.	疫情結束後，這個國家的觀光業出現了激增。	[{"text":"a surge in demand","meaningZh":"需求激增"}]
surgeon	noun	noun	a doctor who performs surgical operations	外科醫生	常見 heart surgeon（心臟外科醫生），指專門執行手術的醫師。	The surgeon performed a delicate operation on the patient's heart.	這位外科醫生對病人的心臟進行了一場精細的手術。	[{"text":"an orthopedic surgeon","meaningZh":"骨科外科醫師"}]
surgery	noun	noun	a medical procedure that involves cutting into the body to treat disease or injury	手術；外科	常見 undergo surgery（接受手術），也可指外科這個醫學分支或診間（英式用法）。	She underwent surgery to repair her broken knee.	她接受了手術來修復她受傷的膝蓋。	[{"text":"undergo surgery","meaningZh":"接受手術"}]
surmise	verb	verb	to guess or suppose something based on limited or incomplete evidence	推測；臆測	正式用語，常見 surmise that...，強調在證據不足的情況下做出的合理猜測。	From her tone, I surmised that something was wrong.	從她的語氣，我推測有些不對勁。	[{"text":"surmise that","meaningZh":"推測……"}]
surplus	noun	noun	an amount of something left over after all requirements have been met	剩餘；盈餘	常見 budget surplus（預算盈餘），與 deficit（赤字）相對，指超出需求的多餘部分。	The country reported a trade surplus for the third year in a row.	這個國家連續第三年公布貿易順差。	[{"text":"a budget surplus","meaningZh":"預算盈餘"}]
surrender	verb	verb	to stop resisting and admit defeat, or to give up control of something	投降；交出	常見 surrender to the enemy、surrender control，強調放棄抵抗或交出所有權、控制權。	The army surrendered after weeks of fighting.	這支軍隊在數週的戰鬥後投降了。	[{"text":"surrender to the authorities","meaningZh":"向當局投降"}]
surreptitious	adjective	adjective	done secretly and often quickly, to avoid being noticed	偷偷摸摸的；秘密的	正式用語，常修飾 glance、action，強調刻意隱瞞、避免被人發現的舉動。	He took a surreptitious glance at his phone during the meeting.	他在會議中偷偷瞄了一眼手機。	[{"text":"a surreptitious glance","meaningZh":"偷偷的一瞥"}]
surveillance	noun	noun	the close monitoring of a person or place, especially by the police or authorities	監視	常見 under surveillance、surveillance camera，指持續且有目的地觀察以蒐集資訊。	The suspect has been under police surveillance for weeks.	這名嫌疑人已被警方監視數週。	[{"text":"under surveillance","meaningZh":"受到監視"}]
survey	noun	noun	a study in which people are asked questions to gather information or opinions, or a general examination of something	調查；概觀	常見 conduct a survey，也可指土地測量或整體性的檢視（a survey of the field）。	The company conducted a survey to understand customer satisfaction.	這家公司進行了一項調查，以了解顧客滿意度。	[{"text":"conduct a survey","meaningZh":"進行調查"}]
surveyor	noun	noun	a person whose job is to measure and examine land or buildings	測量員；勘測員	常見 land surveyor，指專門測量地界、建築結構或進行統計調查的專業人員。	The surveyor measured the boundaries of the property before construction began.	測量員在施工前先測量了這塊地產的邊界。	[{"text":"a land surveyor","meaningZh":"土地測量員"}]
survival	noun	noun	the state of continuing to live or exist, especially in difficult circumstances	生存；存活	常見 survival of the fittest（適者生存）、survival skills，強調在艱困環境中維持生命或存續。	Learning basic survival skills can be useful in emergencies.	學習基本的求生技能在緊急情況下會很有用。	[{"text":"survival skills","meaningZh":"求生技能"}]
survivor	noun	noun	a person who continues to live after an accident, illness, or difficult experience	生還者；倖存者	常見 cancer survivor、the sole survivor，指經歷災難或困境後仍存活下來的人。	She is a survivor of the plane crash that killed dozens of passengers.	她是那場造成數十名乘客罹難的空難的生還者。	[{"text":"a cancer survivor","meaningZh":"癌症存活者"}]
susceptibility	noun	noun	the state of being easily affected or harmed by something, such as illness or influence	易感性；易受影響的傾向	常見 susceptibility to disease，強調對特定事物容易受到影響或傷害的體質或特性。	Smoking increases susceptibility to lung disease.	吸菸會增加罹患肺部疾病的易感性。	[{"text":"susceptibility to infection","meaningZh":"易受感染的傾向"}]
suspend	verb	verb	to officially stop something for a period of time, or to hang something so it can move freely	暫停；懸掛	常見 suspend a program/license，也可指字面上懸掛物體，如 suspend from the ceiling。	The airline suspended flights due to the severe storm.	因為這場嚴重的暴風雨，這家航空公司暫停了航班。	[{"text":"suspend operations","meaningZh":"暫停營運"},{"text":"suspend from the ceiling","meaningZh":"從天花板懸掛"}]
suspension	noun	noun	the act of officially stopping something for a period of time, especially as a punishment	暫停；停職	常見 suspension from school/work，強調因違規或特定原因而被暫時中止資格或職務。	The player received a two-game suspension for his conduct.	這名球員因行為不當而遭到禁賽兩場的處分。	[{"text":"suspension from duty","meaningZh":"停職"}]
suspicion	noun	noun	a feeling that someone has done something wrong, or that something is not right, without proof	懷疑；猜疑	常見 arouse suspicion、under suspicion，強調缺乏確鑿證據下的懷疑感受。	Her sudden wealth aroused suspicion among her colleagues.	她突然致富的情況引起了同事們的懷疑。	[{"text":"arouse suspicion","meaningZh":"引起懷疑"}]
suspicious	adjective	adjective	feeling or causing a belief that something is wrong or dishonest	可疑的；懷疑的	常見 suspicious behavior、be suspicious of，可指令人起疑的行為，也可指人本身多疑的態度。	The security guard noticed a suspicious package near the entrance.	警衛注意到入口附近有一個可疑的包裹。	[{"text":"suspicious of strangers","meaningZh":"對陌生人懷疑"},{"text":"a suspicious package","meaningZh":"可疑包裹"}]
sustain	verb	verb	to keep something going over a period of time, or to suffer an injury or loss	維持；遭受（傷害）	常見 sustain growth（維持成長）、sustain an injury（受傷），依受詞判斷字面或抽象義。	The company managed to sustain steady growth despite the recession.	儘管經濟衰退，這家公司仍設法維持穩定的成長。	[{"text":"sustain growth","meaningZh":"維持成長"},{"text":"sustain injuries","meaningZh":"受傷"}]
sustenance	noun	noun	food and drink needed to stay alive, or the means of supporting life	食物；生計	正式用語，常見 draw sustenance from，也可比喻指精神上的支持來源。	The hikers carried enough sustenance for a week in the wilderness.	這些健行者攜帶了足夠在荒野中生存一週的食物。	[{"text":"provide sustenance","meaningZh":"提供維生所需"}]
swagger	verb	verb	to walk or behave in a way that shows excessive confidence or self-importance	大搖大擺；趾高氣揚	帶輕微負面意涵，形容人走路或舉止顯得過於自信、傲慢，如 swagger into the room。	He swaggered into the office after winning the championship.	贏得冠軍後，他趾高氣揚地走進辦公室。	[{"text":"swagger into a room","meaningZh":"大搖大擺地走進房間"}]
swallow	verb	verb	to make food or drink pass down the throat into the stomach, or to accept something unpleasant without complaint	吞嚥；忍受（不悅之事）	字面指吞下食物；比喻指默默忍受屈辱或接受不愉快的事，如 swallow one's pride。	She had to swallow her pride and ask for help.	她不得不放下自尊，開口求助。	[{"text":"swallow a pill","meaningZh":"吞藥丸"},{"text":"swallow your pride","meaningZh":"忍氣吞聲放下自尊"}]
swamp	noun	noun	an area of low, wet land, often partly covered with water and vegetation	沼澤	常見 swamp land，也可比喻指陷入難以應付的困境（be swamped with work）。	Alligators are commonly found in swamps in the southern United States.	鱷魚在美國南部的沼澤地帶很常見。	[{"text":"a mangrove swamp","meaningZh":"紅樹林沼澤"}]
sway	noun	noun	the power to influence people's opinions or actions	影響力；支配力	常見 hold sway over，強調對他人決策或想法具有主導性的影響。	The senator's speech had considerable sway over undecided voters.	這位參議員的演說對猶豫不決的選民有相當大的影響力。	[{"text":"hold sway over","meaningZh":"支配或影響……"}]
swear	verb	verb	to make a solemn promise, or to use offensive language	發誓；咒罵	常見 swear to tell the truth（宣誓說實話）、swear at someone（對某人咒罵），依語境判斷。	Witnesses must swear to tell the truth in court.	證人在法庭上必須宣誓說實話。	[{"text":"swear an oath","meaningZh":"宣誓"},{"text":"swear at someone","meaningZh":"咒罵某人"}]
sweat	noun	noun	moisture that comes out through the skin, especially due to heat, exercise, or anxiety	汗水	常見 break out in a sweat，也可比喻指辛勤努力的成果，如 blood, sweat, and tears。	He wiped the sweat from his forehead after the run.	跑完步後，他擦去了額頭上的汗水。	[{"text":"break out in a sweat","meaningZh":"突然冒汗"}]
swell	verb	verb	to become larger or more swollen, or to increase gradually in amount or intensity	腫脹；增大	字面指身體部位因發炎而腫大；比喻指數量、聲音等逐漸增強，如 the crowd swelled。	Her ankle began to swell after the fall.	她跌倒後，腳踝開始腫脹。	[{"text":"swell up","meaningZh":"腫起來"}]
swerve	verb	verb	to change direction suddenly, especially to avoid hitting something	突然轉向	常見 swerve to avoid，強調車輛或人為閃避障礙物而突然改變方向。	The driver swerved to avoid hitting the deer.	駕駛猛然轉向以避免撞上那隻鹿。	[{"text":"swerve to avoid a collision","meaningZh":"突然轉向以避免碰撞"}]
swift	noun	noun	a small, fast-flying bird similar in appearance to a swallow	雨燕	鳥類學用語，指這種以快速飛行著稱、外形近似燕子的候鳥。	Swifts can be seen darting through the sky at dusk.	黃昏時分可以看見雨燕在天空中疾速穿梭。	[{"text":"a flock of swifts","meaningZh":"一群雨燕"}]
swipe	verb	verb	to move a card or finger across a surface, especially to make a payment or unlock a device, or to hit with a sweeping motion	刷（卡）；揮打	常見 swipe a card、swipe right（滑動螢幕），也可指用力揮擊。	She swiped her card to pay for the groceries.	她刷卡付了雜貨的費用。	[{"text":"swipe a card","meaningZh":"刷卡"},{"text":"swipe left","meaningZh":"向左滑動"}]
